#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         605   0.0152778   0.0152778 9.83726e-11
         606   0.0152778   0.0152778 9.87454e-11
         607   0.0152778   0.0152778 9.86641e-11
         608   0.0152778   0.0152778 9.85829e-11
         609   0.0152778   0.0152778 9.85019e-11
         610   0.0152778   0.0152778 9.84212e-11
         611   0.0152778   0.0152778 9.85659e-11
         612   0.0152778   0.0152778 9.84853e-11
         613   0.0152778   0.0152778  9.8405e-11
         614   0.0152778   0.0152778 9.87727e-11
         615   0.0152778   0.0152778 9.86924e-11
         616   0.0152778   0.0152778 9.86123e-11
         617   0.0152778   0.0152778 9.85323e-11
         618   0.0152778   0.0152778 9.84526e-11
         619   0.0152778   0.0152778  9.8373e-11
         620   0.0152778   0.0152778 9.82936e-11
         621   0.0152778   0.0152778 9.86579e-11
         622   0.0152778   0.0152778 9.85785e-11
         623   0.0152778   0.0152778 9.84994e-11
         624   0.0152778   0.0152778 9.84204e-11
         625   0.0152778   0.0152778 9.83417e-11
         626   0.0152778   0.0152778 9.82631e-11
         627   0.0152778   0.0152778 9.81847e-11
         628   0.0152778   0.0152778 9.81065e-11
         629   0.0152778   0.0152778 9.84671e-11
         630   0.0152778   0.0152778 9.83889e-11
         631   0.0152778   0.0152778 9.83109e-11
         632   0.0152778   0.0152778 9.82331e-11
         633   0.0152778   0.0152778 9.81555e-11
         634   0.0152778   0.0152778  9.8078e-11
         635   0.0152778   0.0152778 9.80008e-11
         636   0.0152778   0.0152778 9.79237e-11
         637   0.0152778   0.0152778 9.82807e-11
         638   0.0152778   0.0152778 9.84197e-11
         639   0.0152778   0.0152778 9.83427e-11
         640   0.0152778   0.0152778 9.82658e-11
         641   0.0152778   0.0152778 9.81892e-11
         642   0.0152778   0.0152778 9.81127e-11
         643   0.0152778   0.0152778 9.80363e-11
         644   0.0152778   0.0152778 9.79602e-11
         645   0.0152778   0.0152778 9.83126e-11
         646   0.0152778   0.0152778 9.82365e-11
         647   0.0152778   0.0152778 9.81605e-11
         648   0.0152778   0.0152778 9.80848e-11
         649   0.0152778   0.0152778 9.80092e-11
         650   0.0152778   0.0152778 9.79337e-11
         651   0.0152778   0.0152778 9.78585e-11
         652   0.0152778   0.0152778 9.77834e-11
         653   0.0152778   0.0152778 9.81324e-11
         654   0.0152778   0.0152778 9.80574e-11
         655   0.0152778   0.0152778 9.79825e-11
         656   0.0152778   0.0152778 9.79078e-11
         657   0.0152778   0.0152778 9.78332e-11
         658   0.0152778   0.0152778 9.77589e-11
         659   0.0152778   0.0152778 9.76847e-11
         660   0.0152778   0.0152778 9.76106e-11
         661   0.0152778   0.0152778 9.77468e-11
         662   0.0152778   0.0152778 9.76729e-11
         663   0.0152778   0.0152778 9.75992e-11
         664   0.0152778   0.0152778 9.75257e-11
         665   0.0152778   0.0152778 9.74523e-11
         666   0.0152778   0.0152778 9.73792e-11
         667   0.0152778   0.0152778 9.75147e-11
         668   0.0152778   0.0152778 9.74417e-11
         669   0.0152778   0.0152778 9.73688e-11
         670   0.0152778   0.0152778 9.77111e-11
         671   0.0152778   0.0152778 9.76382e-11
         672   0.0152778   0.0152778 9.75656e-11
         673   0.0152778   0.0152778  9.7493e-11
         674   0.0152778   0.0152778 9.74207e-11
         675   0.0152778   0.0152778 9.73485e-11
         676   0.0152778   0.0152778 9.72765e-11
         677   0.0152778   0.0152778 9.72046e-11
         678   0.0152778   0.0152778 9.71329e-11
         679   0.0152778   0.0152778 9.74717e-11
         680   0.0152778   0.0152778    9.74e-11
         681   0.0152778   0.0152778 9.73285e-11
         682   0.0152778   0.0152778 9.72571e-11
         683   0.0152778   0.0152778 9.71859e-11
         684   0.0152778   0.0152778 9.71148e-11
         685   0.0152778   0.0152778 9.70439e-11
         686   0.0152778   0.0152778 9.69732e-11
         687   0.0152778   0.0152778 9.69026e-11
         688   0.0152778   0.0152778 9.72381e-11
         689   0.0152778   0.0152778 9.71675e-11
         690   0.0152778   0.0152778 9.70971e-11
         691   0.0152778   0.0152778 9.70268e-11
         692   0.0152778   0.0152778 9.69567e-11
         693   0.0152778   0.0152778 9.68867e-11
         694   0.0152778   0.0152778 9.68169e-11
         695   0.0152778   0.0152778 9.67472e-11
         696   0.0152778   0.0152778 9.66777e-11
         697   0.0152778   0.0152778   9.701e-11
         698   0.0152778   0.0152778 9.69405e-11
         699   0.0152778   0.0152778 9.68711e-11
         700   0.0152778   0.0152778 9.70017e-11
         701   0.0152778   0.0152778 9.69325e-11
         702   0.0152778   0.0152778 9.68634e-11
         703   0.0152778   0.0152778 9.67945e-11
         704   0.0152778   0.0152778 9.67257e-11
         705   0.0152778   0.0152778 9.66571e-11
         706   0.0152778   0.0152778 9.65886e-11
         707   0.0152778   0.0152778 9.69167e-11
         708   0.0152778   0.0152778 9.68482e-11
         709   0.0152778   0.0152778 9.67799e-11
         710   0.0152778   0.0152778 9.67117e-11
         711   0.0152778   0.0152778 9.66437e-11
         712   0.0152778   0.0152778 9.65758e-11
         713   0.0152778   0.0152778  9.6508e-11
         714   0.0152778   0.0152778 9.64404e-11
         715   0.0152778   0.0152778  9.6373e-11
         716   0.0152778   0.0152778 9.63056e-11
         717   0.0152778   0.0152778 9.66305e-11
         718   0.0152778   0.0152778 9.65631e-11
         719   0.0152778   0.0152778  9.6496e-11
         720   0.0152778   0.0152778 9.64289e-11
         721   0.0152778   0.0152778  9.6362e-11
         722   0.0152778   0.0152778 9.62953e-11
         723   0.0152778   0.0152778 9.62287e-11
         724   0.0152778   0.0152778 9.61622e-11
         725   0.0152778   0.0152778 9.60958e-11
         726   0.0152778   0.0152778 9.60296e-11
         727   0.0152778   0.0152778 9.63513e-11
         728   0.0152778   0.0152778 9.62851e-11
         729   0.0152778   0.0152778  9.6219e-11
         730   0.0152778   0.0152778 9.61531e-11
         731   0.0152778   0.0152778 9.60873e-11
         732   0.0152778   0.0152778 9.60217e-11
         733   0.0152778   0.0152778 9.59562e-11
         734   0.0152778   0.0152778 9.58908e-11
         735   0.0152778   0.0152778 9.58255e-11
         736   0.0152778   0.0152778 9.59525e-11
         737   0.0152778   0.0152778 9.62702e-11
         738   0.0152778   0.0152778 9.62049e-11
         739   0.0152778   0.0152778 9.61398e-11
         740   0.0152778   0.0152778 9.60748e-11
         741   0.0152778   0.0152778   9.601e-11
         742   0.0152778   0.0152778 9.59452e-11
         743   0.0152778   0.0152778 9.58807e-11
         744   0.0152778   0.0152778 9.58162e-11
         745   0.0152778   0.0152778 9.57519e-11
         746   0.0152778   0.0152778 9.56877e-11
         747   0.0152778   0.0152778 9.56236e-11
         748   0.0152778   0.0152778 9.59381e-11
         749   0.0152778   0.0152778 9.58741e-11
         750   0.0152778   0.0152778 9.58101e-11
         751   0.0152778   0.0152778 9.57463e-11
         752   0.0152778   0.0152778 9.56826e-11
         753   0.0152778   0.0152778 9.56191e-11
         754   0.0152778   0.0152778 9.55556e-11
         755   0.0152778   0.0152778 9.54923e-11
         756   0.0152778   0.0152778 9.54292e-11
         757   0.0152778   0.0152778 9.53661e-11
         758   0.0152778   0.0152778 9.53032e-11
         759   0.0152778   0.0152778 9.56146e-11
         760   0.0152778   0.0152778 9.55517e-11
         761   0.0152778   0.0152778 9.54889e-11
         762   0.0152778   0.0152778 9.54262e-11
         763   0.0152778   0.0152778 9.53636e-11
         764   0.0152778   0.0152778 9.53012e-11
         765   0.0152778   0.0152778 9.52389e-11
         766   0.0152778   0.0152778 9.51767e-11
         767   0.0152778   0.0152778 9.51147e-11
         768   0.0152778   0.0152778 9.50527e-11
         769   0.0152778   0.0152778 9.49909e-11
         770   0.0152778   0.0152778 9.52993e-11
         771   0.0152778   0.0152778 9.52375e-11
         772   0.0152778   0.0152778 9.51758e-11
         773   0.0152778   0.0152778 9.51142e-11
         774   0.0152778   0.0152778 9.50527e-11
         775   0.0152778   0.0152778 9.51753e-11
         776   0.0152778   0.0152778 9.51139e-11
         777   0.0152778   0.0152778 9.50527e-11
         778   0.0152778   0.0152778 9.49916e-11
         779   0.0152778   0.0152778 9.49306e-11
         780   0.0152778   0.0152778 9.48697e-11
         781   0.0152778   0.0152778  9.4809e-11
         782   0.0152778   0.0152778 9.51135e-11
         783   0.0152778   0.0152778 9.50527e-11
         784   0.0152778   0.0152778 9.49921e-11
         785   0.0152778   0.0152778 9.49315e-11
         786   0.0152778   0.0152778 9.48711e-11
         787   0.0152778   0.0152778 9.48108e-11
         788   0.0152778   0.0152778 9.47507e-11
         789   0.0152778   0.0152778 9.46906e-11
         790   0.0152778   0.0152778 9.46307e-11
         791   0.0152778   0.0152778 9.45708e-11
         792   0.0152778   0.0152778 9.45111e-11
         793   0.0152778   0.0152778 9.44515e-11
         794   0.0152778   0.0152778  9.4753e-11
         795   0.0152778   0.0152778 9.46933e-11
         796   0.0152778   0.0152778 9.46338e-11
         797   0.0152778   0.0152778 9.45745e-11
         798   0.0152778   0.0152778 9.45152e-11
         799   0.0152778   0.0152778  9.4456e-11
         800   0.0152778   0.0152778  9.4397e-11
         801   0.0152778   0.0152778  9.4338e-11
         802   0.0152778   0.0152778 9.42792e-11
         803   0.0152778   0.0152778 9.42205e-11
         804   0.0152778   0.0152778 9.41619e-11
         805   0.0152778   0.0152778 9.41033e-11
         806   0.0152778   0.0152778  9.4045e-11
         807   0.0152778   0.0152778 9.43434e-11
         808   0.0152778   0.0152778  9.4285e-11
         809   0.0152778   0.0152778 9.42267e-11
         810   0.0152778   0.0152778 9.41685e-11
         811   0.0152778   0.0152778 9.41104e-11
         812   0.0152778   0.0152778 9.40524e-11
         813   0.0152778   0.0152778 9.39946e-11
         814   0.0152778   0.0152778 9.39368e-11
         815   0.0152778   0.0152778 9.38792e-11
         816   0.0152778   0.0152778 9.38216e-11
         817   0.0152778   0.0152778 9.37642e-11
         818   0.0152778   0.0152778 9.37069e-11
         819   0.0152778   0.0152778 9.36496e-11
         820   0.0152778   0.0152778 9.41208e-11
         821   0.0152778   0.0152778 9.40635e-11
         822   0.0152778   0.0152778 9.40062e-11
         823   0.0152778   0.0152778 9.39491e-11
         824   0.0152778   0.0152778 9.38921e-11
         825   0.0152778   0.0152778 9.38352e-11
         826   0.0152778   0.0152778 9.37783e-11
         827   0.0152778   0.0152778 9.37216e-11
         828   0.0152778   0.0152778  9.3665e-11
         829   0.0152778   0.0152778 9.36085e-11
         830   0.0152778   0.0152778 9.35521e-11
         831   0.0152778   0.0152778 9.34958e-11
         832   0.0152778   0.0152778 9.34396e-11
         833   0.0152778   0.0152778 9.37313e-11
         834   0.0152778   0.0152778 9.36751e-11
         835   0.0152778   0.0152778  9.3619e-11
         836   0.0152778   0.0152778 9.35629e-11
         837   0.0152778   0.0152778  9.3507e-11
         838   0.0152778   0.0152778 9.34512e-11
         839   0.0152778   0.0152778 9.33955e-11
         840   0.0152778   0.0152778 9.33399e-11
         841   0.0152778   0.0152778 9.32844e-11
         842   0.0152778   0.0152778  9.3229e-11
         843   0.0152778   0.0152778 9.31737e-11
         844   0.0152778   0.0152778 9.31185e-11
         845   0.0152778   0.0152778 9.30633e-11
         846   0.0152778   0.0152778 9.30083e-11
         847   0.0152778   0.0152778  9.3297e-11
         848   0.0152778   0.0152778  9.3242e-11
         849   0.0152778   0.0152778 9.31871e-11
         850   0.0152778   0.0152778 9.31323e-11
         851   0.0152778   0.0152778 9.30775e-11
         852   0.0152778   0.0152778 9.30229e-11
         853   0.0152778   0.0152778 9.29683e-11
         854   0.0152778   0.0152778 9.29139e-11
         855   0.0152778   0.0152778 9.28595e-11
         856   0.0152778   0.0152778 9.28053e-11
         857   0.0152778   0.0152778 9.27511e-11
         858   0.0152778   0.0152778 9.26971e-11
         859   0.0152778   0.0152778 9.26431e-11
         860   0.0152778   0.0152778 9.25892e-11
         861   0.0152778   0.0152778  9.2875e-11
         862   0.0152778   0.0152778 9.28211e-11
         863   0.0152778   0.0152778 9.27673e-11
         864   0.0152778   0.0152778 9.27136e-11
         865   0.0152778   0.0152778   9.266e-11
         866   0.0152778   0.0152778 9.26065e-11
         867   0.0152778   0.0152778 9.25531e-11
         868   0.0152778   0.0152778 9.24998e-11
         869   0.0152778   0.0152778 9.26151e-11
         870   0.0152778   0.0152778 9.25618e-11
         871   0.0152778   0.0152778 9.25087e-11
         872   0.0152778   0.0152778 9.24556e-11
         873   0.0152778   0.0152778 9.24026e-11
         874   0.0152778   0.0152778 9.23498e-11
         875   0.0152778   0.0152778  9.2297e-11
         876   0.0152778   0.0152778 9.25791e-11
         877   0.0152778   0.0152778 9.25263e-11
         878   0.0152778   0.0152778 9.24736e-11
         879   0.0152778   0.0152778  9.2421e-11
         880   0.0152778   0.0152778 9.23685e-11
         881   0.0152778   0.0152778  9.2316e-11
         882   0.0152778   0.0152778 9.22637e-11
         883   0.0152778   0.0152778 9.22114e-11
         884   0.0152778   0.0152778 9.21592e-11
         885   0.0152778   0.0152778 9.21072e-11
         886   0.0152778   0.0152778 9.20552e-11
         887   0.0152778   0.0152778 9.20033e-11
         888   0.0152778   0.0152778 9.19514e-11
         889   0.0152778   0.0152778 9.18997e-11
         890   0.0152778   0.0152778 9.18481e-11
         891   0.0152778   0.0152778 9.21273e-11
         892   0.0152778   0.0152778 9.20757e-11
         893   0.0152778   0.0152778 9.20241e-11
         894   0.0152778   0.0152778 9.19726e-11
         895   0.0152778   0.0152778 9.19212e-11
         896   0.0152778   0.0152778 9.18699e-11
         897   0.0152778   0.0152778 9.18187e-11
         898   0.0152778   0.0152778 9.17675e-11
         899   0.0152778   0.0152778 9.17165e-11
         900   0.0152778   0.0152778 9.16655e-11
         901   0.0152778   0.0152778 9.16146e-11
         902   0.0152778   0.0152778 9.15638e-11
         903   0.0152778   0.0152778 9.15131e-11
         904   0.0152778   0.0152778 9.14625e-11
         905   0.0152778   0.0152778 9.14119e-11
         906   0.0152778   0.0152778 9.13615e-11
         907   0.0152778   0.0152778 9.16378e-11
         908   0.0152778   0.0152778 9.15873e-11
         909   0.0152778   0.0152778 9.15369e-11
         910   0.0152778   0.0152778 9.14866e-11
         911   0.0152778   0.0152778 9.14364e-11
         912   0.0152778   0.0152778 9.13863e-11
         913   0.0152778   0.0152778 9.13362e-11
         914   0.0152778   0.0152778 9.12862e-11
         915   0.0152778   0.0152778 9.12363e-11
         916   0.0152778   0.0152778 9.11865e-11
         917   0.0152778   0.0152778 9.11368e-11
         918   0.0152778   0.0152778 9.10871e-11
         919   0.0152778   0.0152778 9.10375e-11
